country,energy_type,year,energy_consumption,energy_production,gdp,population,energy_intensity_per_capita,energy_intensity_by_gdp,co2_emission
Belgium,all_energy_types,2006,2.77199394041961,0.496805108834,465.343,10557.1,262.571533889005,5.95688328914287,139.515749418
Belgium,coal,2006,0.199280053925357,0,465.343,10557.1,262.571533889005,5.95688328914287,19.6894964260802
Belgium,natural_gas,2006,0.659274016275,0,465.343,10557.1,262.571533889005,5.95688328914287,33.983133992
Belgium,petroleum_n_other_liquids,2006,1.38521667218104,0,465.343,10557.1,262.571533889005,5.95688328914287,85.843119
Belgium,nuclear,2006,0.458835176834,0.458835176834,465.343,10557.1,262.571533889005,5.95688328914287,0
Belgium,renewables_n_other,2006,0.069388021204218,0.037969932,465.343,10557.1,262.571533889005,5.95688328914287,0
Belize,all_energy_types,2006,0.01021407458532,0.006663983219,2.15773,291.338,35.0591909923174,4.73371301567841,1
Belize,coal,2006,0,0,2.15773,291.338,35.0591909923174,4.73371301567841,0
Belize,natural_gas,2006,0,0,2.15773,291.338,35.0591909923174,4.73371301567841,0
Belize,petroleum_n_other_liquids,2006,0.00755379758832,0.004720226222,2.15773,291.338,35.0591909923174,4.73371301567841,1
Belize,renewables_n_other,2006,0.002660276997,0.001943756997,2.15773,291.338,35.0591909923174,4.73371301567841,0
Benin,all_energy_types,2006,0.04797810417,4.9595E-05,20.9899,8216.89,5.83896147690915,2.28577097413518,2.5
Benin,coal,2006,0,0,20.9899,8216.89,5.83896147690915,2.28577097413518,0
Benin,natural_gas,2006,0,0,20.9899,8216.89,5.83896147690915,2.28577097413518,0
Benin,petroleum_n_other_liquids,2006,0.04591542917,0,20.9899,8216.89,5.83896147690915,2.28577097413518,2.5
Benin,renewables_n_other,2006,0.002062675,4.9595E-05,20.9899,8216.89,5.83896147690915,2.28577097413518,0
Bermuda,all_energy_types,2006,0.01079587143,0,6.57525,66.0856,163.361934067331,1.64189520246378,0.6
Bermuda,coal,2006,0,0,6.57525,66.0856,163.361934067331,1.64189520246378,0
Bermuda,natural_gas,2006,0,0,6.57525,66.0856,163.361934067331,1.64189520246378,0
Bermuda,petroleum_n_other_liquids,2006,0.01079587143,0,6.57525,66.0856,163.361934067331,1.64189520246378,0.6
Bermuda,renewables_n_other,2006,0,0,6.57525,66.0856,163.361934067331,1.64189520246378,0
Bhutan,all_energy_types,2006,0.04076972576355,0.04589465046749,3.40058,656.096,62.139878559768,11.9890506218203,0.364410679
Bhutan,coal,2006,0.00171881209455,0.00151704446749,3.40058,656.096,62.139878559768,11.9890506218203,0.164410678855674
Bhutan,natural_gas,2006,0,0,3.40058,656.096,62.139878559768,11.9890506218203,0
Bhutan,petroleum_n_other_liquids,2006,0.003172599669,0,3.40058,656.096,62.139878559768,11.9890506218203,0.2
Bhutan,renewables_n_other,2006,0.035878314,0.044377606,3.40058,656.096,62.139878559768,11.9890506218203,0
Bolivia,all_energy_types,2006,0.208721518260382,0.620261717116,49.7018,9395.45,22.2151699237803,4.19947604031206,11.231409602
Bolivia,coal,2006,0,0,49.7018,9395.45,22.2151699237803,4.19947604031206,3.20275857720723E-06
Bolivia,natural_gas,2006,0.08857002,0.48676606825,49.7018,9395.45,22.2151699237803,4.19947604031206,4.131406399
Bolivia,petroleum_n_other_liquids,2006,0.098376407401564,0.111720656627,49.7018,9395.45,22.2151699237803,4.19947604031206,7.1
Bolivia,renewables_n_other,2006,0.021775090858818,0.021774992239,49.7018,9395.45,22.2151699237803,4.19947604031206,0
Bosnia and Herzegovina,all_energy_types,2006,0.187789604921119,0.142992058923586,35.4638,3765.42,49.8721536830205,5.29524768696866,11.006871314
Bosnia and Herzegovina,coal,2006,0.083514345248781,0.085481696923586,35.4638,3765.42,49.8721536830205,5.29524768696866,6.24540118487799
Bosnia and Herzegovina,natural_gas,2006,0.014352016,0,35.4638,3765.42,49.8721536830205,5.29524768696866,0.761470129
Bosnia and Herzegovina,petroleum_n_other_liquids,2006,0.05189812159,0,35.4638,3765.42,49.8721536830205,5.29524768696866,4
Bosnia and Herzegovina,renewables_n_other,2006,0.038025122082338,0.057510362,35.4638,3765.42,49.8721536830205,5.29524768696866,0
Botswana,all_energy_types,2006,0.061736443567822,0.021423421390752,22.40969,1835.91,33.6271623161387,2.75489949070345,4.061087521
Botswana,coal,2006,0.022760329347822,0.021423421390752,22.40969,1835.91,33.6271623161387,2.75489949070345,2.06108752130074
Botswana,natural_gas,2006,0,0,22.40969,1835.91,33.6271623161387,2.75489949070345,0
Botswana,petroleum_n_other_liquids,2006,0.03144583022,0,22.40969,1835.91,33.6271623161387,2.75489949070345,2
Botswana,renewables_n_other,2006,0.007530284,0,22.40969,1835.91,33.6271623161387,2.75489949070345,0
Brazil,all_energy_types,2006,9.58961468506102,8.42077485822748,2380.255,188416,50.8959678852169,4.02881820857892,342.001465182
Brazil,coal,2006,0.507651836380007,0.093718450151455,2380.255,188416,50.8959678852169,4.02881820857892,52.3376872117298
Brazil,natural_gas,2006,0.7226056418,0.3691491076,2380.255,188416,50.8959678852169,4.02881820857892,36.891916158
Brazil,petroleum_n_other_liquids,2006,4.46770501154829,3.85021937101603,2380.255,188416,50.8959678852169,4.02881820857892,252.771861811932
Brazil,nuclear,2006,0.13447548276,0.13447548276,2380.255,188416,50.8959678852169,4.02881820857892,0
Brazil,renewables_n_other,2006,3.75717671257272,3.9732124467,2380.255,188416,50.8959678852169,4.02881820857892,0
British Virgin Islands,all_energy_types,2006,0.00203365568,0,1.29036,24.022,84.6580501207227,1.57603744691404,0.09531
British Virgin Islands,coal,2006,0,0,1.29036,24.022,84.6580501207227,1.57603744691404,0
British Virgin Islands,natural_gas,2006,0,0,1.29036,24.022,84.6580501207227,1.57603744691404,0
British Virgin Islands,petroleum_n_other_liquids,2006,0.00203365568,0,1.29036,24.022,84.6580501207227,1.57603744691404,0.09531
British Virgin Islands,renewables_n_other,2006,0,0,1.29036,24.022,84.6580501207227,1.57603744691404,0
Brunei,all_energy_types,2006,0.177669307848566,0.972458837977705,26.3483,370.262,479.847534579746,6.74310326846764,6.610135774
Brunei,coal,2006,0,0,26.3483,370.262,479.847534579746,6.74310326846764,0
Brunei,natural_gas,2006,0.14752947195,0.510252309,26.3483,370.262,479.847534579746,6.74310326846764,4.610135774
Brunei,petroleum_n_other_liquids,2006,0.030139835898566,0.462206528977705,26.3483,370.262,479.847534579746,6.74310326846764,2
Brunei,renewables_n_other,2006,0,0,26.3483,370.262,479.847534579746,6.74310326846764,0
Bulgaria,all_energy_types,2006,0.828178347170963,0.43957005412786,111.0069,7593.935,109.057866201247,7.46060242355172,46.119889328
Bulgaria,coal,2006,0.254507260885549,0.179250215531867,111.0069,7593.935,109.057866201247,7.46060242355172,24.5601371507051
Bulgaria,natural_gas,2006,0.1278923408,0.0164831898,111.0069,7593.935,109.057866201247,7.46060242355172,6.559752177
Bulgaria,petroleum_n_other_liquids,2006,0.225658843349294,0.002145787795993,111.0069,7593.935,109.057866201247,7.46060242355172,15
Bulgaria,nuclear,2006,0.199802924,0.199802924,111.0069,7593.935,109.057866201247,7.46060242355172,0
Bulgaria,renewables_n_other,2006,0.02031697813612,0.041887937,111.0069,7593.935,109.057866201247,7.46060242355172,0
Burkina Faso,all_energy_types,2006,0.017658160756,0.000792141259,19.3815,13829.2,1.27687507274463,0.911083288496762,1.1
Burkina Faso,coal,2006,0,0,19.3815,13829.2,1.27687507274463,0.911083288496762,0
Burkina Faso,natural_gas,2006,0,0,19.3815,13829.2,1.27687507274463,0.911083288496762,0
Burkina Faso,petroleum_n_other_liquids,2006,0.016391751497,0,19.3815,13829.2,1.27687507274463,0.911083288496762,1.1
Burkina Faso,renewables_n_other,2006,0.001266409259,0.000792141259,19.3815,13829.2,1.27687507274463,0.911083288496762,0
Burma,all_energy_types,2006,0.252522161050125,0.563451253570114,115.451,49301.1,5.122039083309,2.18726698816056,15.481950297
Burma,coal,2006,0.008586045452979,0.010925131741334,115.451,49301.1,5.122039083309,2.18726698816056,0.80596457885822
Burma,natural_gas,2006,0.1347436762,0.468997326,115.451,49301.1,5.122039083309,2.18726698816056,8.175985718
Burma,petroleum_n_other_liquids,2006,0.076464892379718,0.05085560982878,115.451,49301.1,5.122039083309,2.18726698816056,6.5
Burma,renewables_n_other,2006,0.032727547017428,0.032673186,115.451,49301.1,5.122039083309,2.18726698816056,0
Burundi,all_energy_types,2006,0.004264850468,0.000912548,6.25701,7607.85,0.560585509440906,0.681611579332621,0.4
Burundi,coal,2006,0,0,6.25701,7607.85,0.560585509440906,0.681611579332621,0
Burundi,natural_gas,2006,0,0,6.25701,7607.85,0.560585509440906,0.681611579332621,0
Burundi,petroleum_n_other_liquids,2006,0.003096402468,0,6.25701,7607.85,0.560585509440906,0.681611579332621,0.4
Burundi,renewables_n_other,2006,0.001168448,0.000912548,6.25701,7607.85,0.560585509440906,0.681611579332621,0
Cabo Verde,all_energy_types,2006,0.010158815233,6.9433E-05,2.5174,469.171,21.6526921591488,4.03543943473424,0.3
Cabo Verde,coal,2006,0,0,2.5174,469.171,21.6526921591488,4.03543943473424,0
Cabo Verde,natural_gas,2006,0,0,2.5174,469.171,21.6526921591488,4.03543943473424,0
Cabo Verde,petroleum_n_other_liquids,2006,0.010089382233,0,2.5174,469.171,21.6526921591488,4.03543943473424,0.3
Cabo Verde,renewables_n_other,2006,6.9433E-05,6.9433E-05,2.5174,469.171,21.6526921591488,4.03543943473424,0
Cambodia,all_energy_types,2006,0.044516284302876,0.000644735,29.8156,13477.7,3.30295853913322,1.4930534452728,3.60042594
Cambodia,coal,2006,8.75149287580284E-06,0,29.8156,13477.7,3.30295853913322,1.4930534452728,0.000425939696958
Cambodia,natural_gas,2006,0,0,29.8156,13477.7,3.30295853913322,1.4930534452728,0
Cambodia,petroleum_n_other_liquids,2006,0.04367854981,0,29.8156,13477.7,3.30295853913322,1.4930534452728,3.6
Cambodia,renewables_n_other,2006,0.000828983,0.000644735,29.8156,13477.7,3.30295853913322,1.4930534452728,0
Cameroon,all_energy_types,2006,0.10368875964485,0.23291724893895,51.5752,18223.7,5.6897753828723,2.01043834332877,3.4
Cameroon,coal,2006,0,0,51.5752,18223.7,5.6897753828723,2.01043834332877,0
Cameroon,natural_gas,2006,0.0007394961,0.0007394961,51.5752,18223.7,5.6897753828723,2.01043834332877,0
Cameroon,petroleum_n_other_liquids,2006,0.05835343954485,0.18758192883895,51.5752,18223.7,5.6897753828723,2.01043834332877,3.4
Cameroon,renewables_n_other,2006,0.044595824,0.044595824,51.5752,18223.7,5.6897753828723,2.01043834332877,0
Canada,all_energy_types,2006,13.8167561363307,19.1102625062386,1389.827,32571.18,424.201890638617,9.94134963296201,573.270938449
Canada,coal,2006,1.16451613698838,1.40746227631603,1389.827,32571.18,424.201890638617,9.94134963296201,113.585410187788
Canada,natural_gas,2006,3.39143640157,6.724724854575,1389.827,32571.18,424.201890638617,9.94134963296201,171.319180825
Canada,petroleum_n_other_liquids,2006,4.70091131636664,6.3508855029296,1389.827,32571.18,424.201890638617,9.94134963296201,288.366347436
Canada,nuclear,2006,1.043548180068,1.043548180068,1389.827,32571.18,424.201890638617,9.94134963296201,0
Canada,renewables_n_other,2006,3.51634410133767,3.58364169235,1389.827,32571.18,424.201890638617,9.94134963296201,0
Cayman Islands,all_energy_types,2006,0.00745744276,0,3.24987,50.729,147.005514794299,2.29468955989009,0.4
Cayman Islands,coal,2006,0,0,3.24987,50.729,147.005514794299,2.29468955989009,0
Cayman Islands,natural_gas,2006,0,0,3.24987,50.729,147.005514794299,2.29468955989009,0
Cayman Islands,petroleum_n_other_liquids,2006,0.00745744276,0,3.24987,50.729,147.005514794299,2.29468955989009,0.4
Cayman Islands,renewables_n_other,2006,0,0,3.24987,50.729,147.005514794299,2.29468955989009,0
Central African Republic,all_energy_types,2006,0.00524642355,0.001378741,4.23529,4118.08,1.2739974818362,1.23874009808065,0.3
Central African Republic,coal,2006,0,0,4.23529,4118.08,1.2739974818362,1.23874009808065,0
Central African Republic,natural_gas,2006,0,0,4.23529,4118.08,1.2739974818362,1.23874009808065,0
Central African Republic,petroleum_n_other_liquids,2006,0.00386768255,0,4.23529,4118.08,1.2739974818362,1.23874009808065,0.3
Central African Republic,renewables_n_other,2006,0.001378741,0.001378741,4.23529,4118.08,1.2739974818362,1.23874009808065,0
Chad,all_energy_types,2006,0.00379655411,0.3596736,16.2756,10457.1,0.363059941092655,0.233266614441249,0.2
Chad,coal,2006,0,0,16.2756,10457.1,0.363059941092655,0.233266614441249,0
Chad,natural_gas,2006,0,0,16.2756,10457.1,0.363059941092655,0.233266614441249,0
Chad,petroleum_n_other_liquids,2006,0.00379655411,0.3596736,16.2756,10457.1,0.363059941092655,0.233266614441249,0.2
Chad,renewables_n_other,2006,0,0,16.2756,10457.1,0.363059941092655,0.233266614441249,0
Chile,all_energy_types,2006,1.26699248015867,0.394978515353019,297.5142,16306.97,77.6963764671591,4.25859498524329,63.504145094
Chile,coal,2006,0.116758716416166,0.011777985878265,297.5142,16306.97,77.6963764671591,4.25859498524329,8.83748973519413
Chile,natural_gas,2006,0.276025536185,0.06838587301,297.5142,16306.97,77.6963764671591,4.25859498524329,16.394296359
Chile,petroleum_n_other_liquids,2006,0.56722083358252,0.014507012464754,297.5142,16306.97,77.6963764671591,4.25859498524329,38.272359
Chile,renewables_n_other,2006,0.306987393974983,0.300307644,297.5142,16306.97,77.6963764671591,4.25859498524329,0
China,all_energy_types,2006,82.5117537630687,72.1867957815312,8068.15,1339482,61.5997480840121,10.2268492483492,6120.077564126
China,coal,2006,60.6426296289205,57.2311053001055,8068.15,1339482,61.5997480840121,10.2268492483492,5139.34467795772
China,natural_gas,2006,2.0831668704,2.15955851265,8068.15,1339482,61.5997480840121,10.2268492483492,91.732886168
China,petroleum_n_other_liquids,2006,15.32877413728,7.88404414549577,8068.15,1339482,61.5997480840121,10.2268492483492,889
China,nuclear,2006,0.52293066078,0.52293066078,8068.15,1339482,61.5997480840121,10.2268492483492,0
China,renewables_n_other,2006,3.93425246568814,4.3891571625,8068.15,1339482,61.5997480840121,10.2268492483492,0
Colombia,all_energy_types,2006,1.29192086346789,3.50187457579698,430.43,43200.9,29.9049525233939,3.00146565868524,47.331514297
Colombia,coal,2006,0.08474696881938,1.6612230810944,430.43,43200.9,29.9049525233939,3.00146565868524,5.77111824604317
Colombia,natural_gas,2006,0.2368711247,0.2368711247,430.43,43200.9,29.9049525233939,3.00146565868524,11.610227241
Colombia,petroleum_n_other_liquids,2006,0.574303895778386,1.17212420800259,430.43,43200.9,29.9049525233939,3.00146565868524,29.9501688094817
Colombia,renewables_n_other,2006,0.395998874170122,0.431656162,430.43,43200.9,29.9049525233939,3.00146565868524,0
Comoros,all_energy_types,2006,0.00246422612,4.9595E-05,1.61883,626.427,3.93378018508142,1.52222662046046,0.1
Comoros,coal,2006,0,0,1.61883,626.427,3.93378018508142,1.52222662046046,0
Comoros,natural_gas,2006,0,0,1.61883,626.427,3.93378018508142,1.52222662046046,0
Comoros,petroleum_n_other_liquids,2006,0.00241463112,0,1.61883,626.427,3.93378018508142,1.52222662046046,0.1
Comoros,renewables_n_other,2006,4.9595E-05,4.9595E-05,1.61883,626.427,3.93378018508142,1.52222662046046,0
Congo-Brazzaville,all_energy_types,2006,0.029156607700356,0.52976726341275,16.1664,3745.14,7.78518498650411,1.80353125620769,1.335411188
Congo-Brazzaville,coal,2006,0,0,16.1664,3745.14,7.78518498650411,1.80353125620769,0
Congo-Brazzaville,natural_gas,2006,0.0066554649,0.0066554649,16.1664,3745.14,7.78518498650411,1.80353125620769,0.235411188
Congo-Brazzaville,petroleum_n_other_liquids,2006,0.017448618800356,0.51933155701275,16.1664,3745.14,7.78518498650411,1.80353125620769,1.1
Congo-Brazzaville,renewables_n_other,2006,0.005052524,0.0037802415,16.1664,3745.14,7.78518498650411,1.80353125620769,0
Congo-Kinshasa,all_energy_types,2006,0.099337542087575,0.116762710919854,38.2051,56578.1,1.75575959757529,2.6001120815696,1.723049485
Congo-Kinshasa,coal,2006,0.000201785947575,0,38.2051,56578.1,1.75575959757529,2.6001120815696,0.023049485374507
Congo-Kinshasa,natural_gas,2006,0,0,38.2051,56578.1,1.75575959757529,2.6001120815696,0
Congo-Kinshasa,petroleum_n_other_liquids,2006,0.02975510914,0.042915755919854,38.2051,56578.1,1.75575959757529,2.6001120815696,1.7
Congo-Kinshasa,renewables_n_other,2006,0.069380647,0.073846955,38.2051,56578.1,1.75575959757529,2.6001120815696,0
Costa Rica,all_energy_types,2006,0.175681794360024,0.0829162355,58.1078,4345.42,40.4291862144566,3.02337714317224,6.271136458
Costa Rica,coal,2006,5.80426351133447E-08,0,58.1078,4345.42,40.4291862144566,3.02337714317224,0.09324841033253
Costa Rica,natural_gas,2006,0,0,58.1078,4345.42,40.4291862144566,3.02337714317224,0
Costa Rica,petroleum_n_other_liquids,2006,0.095184522898684,0,58.1078,4345.42,40.4291862144566,3.02337714317224,6.17788804787848
Costa Rica,renewables_n_other,2006,0.080497213418705,0.0829162355,58.1078,4345.42,40.4291862144566,3.02337714317224,0
Croatia,all_energy_types,2006,0.406914695428078,0.159333744111475,99.402,4313.14,94.3430297713679,4.09362684280073,21.919661204
Croatia,coal,2006,0.025663416512908,0,99.402,4313.14,94.3430297713679,4.09362684280073,2.64252706218793
Croatia,natural_gas,2006,0.10094121765,0.0565788678,99.402,4313.14,94.3430297713679,4.09362684280073,5.277134142
Croatia,petroleum_n_other_liquids,2006,0.203189774148182,0.043538446311475,99.402,4313.14,94.3430297713679,4.09362684280073,14
Croatia,renewables_n_other,2006,0.077120287116988,0.05921643,99.402,4313.14,94.3430297713679,4.09362684280073,0
Cuba,all_energy_types,2006,0.344066910660204,0.14092239794918,107.072,11261.2,30.5533078766209,3.21341630547859,28.86738089
Cuba,coal,2006,0.000506276372901,0,107.072,11261.2,30.5533078766209,3.21341630547859,0.082676927658145
Cuba,natural_gas,2006,0.014012992,0.014789922,107.072,11261.2,30.5533078766209,3.21341630547859,0.784703962
Cuba,petroleum_n_other_liquids,2006,0.32430154257174,0.12051677704918,107.072,11261.2,30.5533078766209,3.21341630547859,28
Cuba,renewables_n_other,2006,0.005246099715563,0.0056156989,107.072,11261.2,30.5533078766209,3.21341630547859,0
Cyprus,all_energy_types,2006,0.121781844957896,9.919E-06,26.947,757.916,160.679870800848,4.519309940175,8.742040298
Cyprus,coal,2006,0.000311566557896,0,26.947,757.916,160.679870800848,4.519309940175,0.042040298031472
Cyprus,natural_gas,2006,0,0,26.947,757.916,160.679870800848,4.519309940175,0
Cyprus,petroleum_n_other_liquids,2006,0.1214603594,0,26.947,757.916,160.679870800848,4.519309940175,8.7
Cyprus,renewables_n_other,2006,9.919E-06,9.919E-06,26.947,757.916,160.679870800848,4.519309940175,0
Czech Republic,all_energy_types,2006,1.84434952007787,1.36586155241409,310.6352,10242.73,180.064252409062,5.93734876175613,118.787464344
Czech Republic,coal,2006,0.812558893706045,1.03078690294247,310.6352,10242.73,180.064252409062,5.93734876175613,77.4167615012519
Czech Republic,natural_gas,2006,0.33372547866,0.00649485228,310.6352,10242.73,180.064252409062,5.93734876175613,18.000441843
Czech Republic,petroleum_n_other_liquids,2006,0.43584654038871,0.012080965391621,310.6352,10242.73,180.064252409062,5.93734876175613,23.370261
Czech Republic,nuclear,2006,0.277108189,0.277108189,310.6352,10242.73,180.064252409062,5.93734876175613,0
Czech Republic,renewables_n_other,2006,-0.014889581676889,0.0393906428,310.6352,10242.73,180.064252409062,5.93734876175613,0
Côte d’Ivoire,all_energy_types,2006,0.111555829499274,0.195399799159744,72.0448,18754.9,5.94808980582536,1.54842305758742,6.338240843
Côte d’Ivoire,coal,2006,0,0,72.0448,18754.9,5.94808980582536,1.54842305758742,0
Côte d’Ivoire,natural_gas,2006,0.0459554095,0.0459554095,72.0448,18754.9,5.94808980582536,1.54842305758742,2.438240843
Côte d’Ivoire,petroleum_n_other_liquids,2006,0.053292383199274,0.133502572859744,72.0448,18754.9,5.94808980582536,1.54842305758742,3.9
Côte d’Ivoire,renewables_n_other,2006,0.0123080368,0.0159418168,72.0448,18754.9,5.94808980582536,1.54842305758742,0
Denmark,all_energy_types,2006,0.891680377074643,1.22204358986541,268.8698,5439.725,163.920120424221,3.31640212874277,51.433759742
Denmark,coal,2006,0.217215002320592,0,268.8698,5439.725,163.920120424221,3.31640212874277,13.7546840088931
Denmark,natural_gas,2006,0.201218407355,0.41116731838,268.8698,5439.725,163.920120424221,3.31640212874277,10.474761733
Denmark,petroleum_n_other_liquids,2006,0.39634492443158,0.708680287135413,268.8698,5439.725,163.920120424221,3.31640212874277,27.204314
Denmark,renewables_n_other,2006,0.076902042967471,0.10219598435,268.8698,5439.725,163.920120424221,3.31640212874277,0
Djibouti,all_energy_types,2006,0.01074176435,0,2.78063,794.637,13.5178255606019,3.86306856719521,1.9
Djibouti,coal,2006,0,0,2.78063,794.637,13.5178255606019,3.86306856719521,0
Djibouti,natural_gas,2006,0,0,2.78063,794.637,13.5178255606019,3.86306856719521,0
Djibouti,petroleum_n_other_liquids,2006,0.01074176435,0,2.78063,794.637,13.5178255606019,3.86306856719521,1.9
Djibouti,renewables_n_other,2006,0,0,2.78063,794.637,13.5178255606019,3.86306856719521,0
Dominica,all_energy_types,2006,0.002301179854,0.0002697968,0.704294,70.718,32.5402281455924,3.26735689073029,0.0924
Dominica,coal,2006,0,0,0.704294,70.718,32.5402281455924,3.26735689073029,0
Dominica,natural_gas,2006,0,0,0.704294,70.718,32.5402281455924,3.26735689073029,0
Dominica,petroleum_n_other_liquids,2006,0.002031383054,0,0.704294,70.718,32.5402281455924,3.26735689073029,0.0924
Dominica,renewables_n_other,2006,0.0002697968,0.0002697968,0.704294,70.718,32.5402281455924,3.26735689073029,0
Dominican Republic,all_energy_types,2006,0.282487016737034,0.017645901,97.3314,9218.68,30.642892120893,2.90232151943806,17.527672331
Dominican Republic,coal,2006,0.016435607135237,0,97.3314,9218.68,30.642892120893,2.90232151943806,1.0372323548673
Dominican Republic,natural_gas,2006,0.00924370125,0,97.3314,9218.68,30.642892120893,2.90232151943806,0.490439976
Dominican Republic,petroleum_n_other_liquids,2006,0.2391575414974,0,97.3314,9218.68,30.642892120893,2.90232151943806,16
Dominican Republic,renewables_n_other,2006,0.017650166854397,0.017645901,97.3314,9218.68,30.642892120893,2.90232151943806,0
Ecuador,all_energy_types,2006,0.50517545008441,1.26618163762726,127.542,14059.4,35.9315084629792,3.96085564037266,22.641973635
Ecuador,coal,2006,0.00026120780889,0,127.542,14059.4,35.9315084629792,3.96085564037266,0.008664324867357
Ecuador,natural_gas,2006,0.01285466,0.01285466,127.542,14059.4,35.9315084629792,3.96085564037266,0.63330931
Ecuador,petroleum_n_other_liquids,2006,0.40996323927552,1.17658327786726,127.542,14059.4,35.9315084629792,3.96085564037266,22
Ecuador,renewables_n_other,2006,0.082096343,0.07674369976,127.542,14059.4,35.9315084629792,3.96085564037266,0
Egypt,all_energy_types,2006,2.91742221689461,3.58107685956895,740.358,76873.7,37.9508494699046,3.94055607813329,159.196531336
Egypt,coal,2006,0.048180515314643,0.000643299294927,740.358,76873.7,37.9508494699046,3.94055607813329,3.08472502221466
Egypt,natural_gas,2006,1.397647629,2.0225218335,740.358,76873.7,37.9508494699046,3.94055607813329,67.111806314
Egypt,petroleum_n_other_liquids,2006,1.35008248160018,1.42157308797402,740.358,76873.7,37.9508494699046,3.94055607813329,89
Egypt,renewables_n_other,2006,0.121511590979787,0.1363386388,740.358,76873.7,37.9508494699046,3.94055607813329,0
El Salvador,all_energy_types,2006,0.124157437382358,0.0396814229,40.6563,6079.4,20.4226465411649,3.05383021530138,6.203891502
El Salvador,coal,2006,0,0,40.6563,6079.4,20.4226465411649,3.05383021530138,0.00389150220096
El Salvador,natural_gas,2006,0,0,40.6563,6079.4,20.4226465411649,3.05383021530138,0
El Salvador,petroleum_n_other_liquids,2006,0.091984025024346,0,40.6563,6079.4,20.4226465411649,3.05383021530138,6.2
El Salvador,renewables_n_other,2006,0.032173412358012,0.0396814229,40.6563,6079.4,20.4226465411649,3.05383021530138,0
Equatorial Guinea,all_energy_types,2006,0.0949083546,0.7621937535,22.2032,784.494,120.980344782752,4.27453495892484,2.750287875
Equatorial Guinea,coal,2006,0,0,22.2032,784.494,120.980344782752,4.27453495892484,0
Equatorial Guinea,natural_gas,2006,0.0480672465,0.0480672465,22.2032,784.494,120.980344782752,4.27453495892484,2.550287875
Equatorial Guinea,petroleum_n_other_liquids,2006,0.0460773451,0.713362744,22.2032,784.494,120.980344782752,4.27453495892484,0.2
Equatorial Guinea,renewables_n_other,2006,0.000763763,0.000763763,22.2032,784.494,120.980344782752,4.27453495892484,0
Eritrea,all_energy_types,2006,0.00795816137,1.9838E-05,4.38564,2895.41,2.74854385734662,1.81459521757371,0.7
Eritrea,coal,2006,0,0,4.38564,2895.41,2.74854385734662,1.81459521757371,0
Eritrea,natural_gas,2006,0,0,4.38564,2895.41,2.74854385734662,1.81459521757371,0
Eritrea,petroleum_n_other_liquids,2006,0.00793832337,0,4.38564,2895.41,2.74854385734662,1.81459521757371,0.7
Eritrea,renewables_n_other,2006,1.9838E-05,1.9838E-05,4.38564,2895.41,2.74854385734662,1.81459521757371,0
Estonia,all_energy_types,2006,0.094748049138458,0.00128947,36.4271,1342.92,70.5537553528565,2.60103190038345,5.700561989
Estonia,coal,2006,0.001006757803039,0,36.4271,1342.92,70.5537553528565,2.60103190038345,0.12930907747599
Estonia,natural_gas,2006,0.035632835,0,36.4271,1342.92,70.5537553528565,2.60103190038345,1.836182912
Estonia,petroleum_n_other_liquids,2006,0.059399946068915,0,36.4271,1342.92,70.5537553528565,2.60103190038345,3.73507
Estonia,renewables_n_other,2006,-0.001291489733496,0.00128947,36.4271,1342.92,70.5537553528565,2.60103190038345,0
Eswatini,all_energy_types,2006,0.020314162057348,0.01391471270952,7.59241,1036.09,19.6065612614236,2.67558812779451,0.953063891
Eswatini,coal,2006,0.005100333108866,0.01045298170952,7.59241,1036.09,19.6065612614236,2.67558812779451,0.45306389141274
Eswatini,natural_gas,2006,0,0,7.59241,1036.09,19.6065612614236,2.67558812779451,0
Eswatini,petroleum_n_other_liquids,2006,0.009158977948482,0,7.59241,1036.09,19.6065612614236,2.67558812779451,0.5
Eswatini,renewables_n_other,2006,0.006054851,0.003461731,7.59241,1036.09,19.6065612614236,2.67558812779451,0
Ethiopia,all_energy_types,2006,0.107383775473653,0.032544239,66.7902,78489.2,1.36813441178726,1.60777742054452,4.600017068
Ethiopia,coal,2006,2.41443652600454E-07,0,66.7902,78489.2,1.36813441178726,1.60777742054452,1.70678712965557E-05
Ethiopia,natural_gas,2006,0,0,66.7902,78489.2,1.36813441178726,1.60777742054452,0
Ethiopia,petroleum_n_other_liquids,2006,0.07483929503,0,66.7902,78489.2,1.36813441178726,1.60777742054452,4.6
Ethiopia,renewables_n_other,2006,0.032544239,0.032544239,66.7902,78489.2,1.36813441178726,1.60777742054452,0
Fiji,all_energy_types,2006,0.031714413403277,0.0044942989,7.28592,827.869,38.3084925311579,4.35283579881157,2.500006349
Fiji,coal,2006,1.10099606164506E-07,0,7.28592,827.869,38.3084925311579,4.35283579881157,6.34897158926492E-06
Fiji,natural_gas,2006,0,0,7.28592,827.869,38.3084925311579,4.35283579881157,0
Fiji,petroleum_n_other_liquids,2006,0.027220004403671,0,7.28592,827.869,38.3084925311579,4.35283579881157,2.5
Fiji,renewables_n_other,2006,0.0044942989,0.0044942989,7.28592,827.869,38.3084925311579,4.35283579881157,0
Finland,all_energy_types,2006,1.33335699829238,0.448080902733,230.5142,5268.939,253.059866187933,5.78427271852399,51.202429463
Finland,coal,2006,0.198071770643661,0,230.5142,5268.939,253.059866187933,5.78427271852399,12.3255912510014
